城市车商,第几期,车型,众筹金额,分红,每万元分红,天数,收益率
ECVC102,M18333,大众帕萨特,70000.0,1658.13,236.88,87,9.94
SWVA216,M19205,奥迪A4L,120000.0,1498.57,124.88,40,11.4
NWVB110,M18611,标致3008,56000.0,1231.34,219.88,73,10.99
SCVB110,M19539,奔驰GLK300,142000.0,2811.3,197.98,25,28.9
NWVA202,M18987,大众帕萨特,92000.0,1449.76,157.58,50,11.5
NWVA105,M19883,福特翼虎,115000.0,1298.47,112.91,8,51.52
NCVH202,M19365,宝马523Li,152000.0,1418.19,93.3,32,10.64
CCVF105,M18242,大众高尔夫,63000.0,1229.05,195.09,89,8
NCVB106,M19683,斯巴鲁森林人,150000.0,867.98,57.87,17,12.42
ECVK107,M19651,福特野马,200000.0,1221.86,61.09,18,12.39
SWVM207,M19889,别克君越,78000.0,358.22,45.93,7,23.95
SWVB119,M19415,别克昂科雷,100000.0,976.79,97.68,28,12.73
ECVC105,M19713,英菲尼迪Q70L,175000.0,842.26,48.13,14,12.55
NCVA112,M18469,福特探险者,210000.0,4578.63,218.03,80,9.95
NWVB114,M19967,大众高尔夫,100000.0,394.82,39.48,4,36.03
ECVC105,M19559,宾利飞驰,700000.0,4956.2,70.8,21,12.31
CCVF110,M19554,大众途锐,196000.0,1451.85,74.07,22,12.29
SCVB106,M18647,大众迈腾,94000.0,2055.44,218.66,71,11.24
SWVG104,M19531,捷豹XF,176000.0,1567.61,89.07,24,13.55
NCVG105,M19132,奔驰GLA200,160000.0,2268.88,141.81,42,12.32
NWVB103,M19928,宝马520Li,196000.0,1054.89,53.82,6,32.74
SWVU110,M18833,雪佛兰迈锐宝,78000.0,1442.24,184.9,55,12.27
NCVG107,M18880,奥迪A4L,144000.0,2527.6,175.53,54,11.86
NCVG107,M18301,DS 5LS,72000.0,1853.28,257.4,87,10.8
ECVM112,M18318,沃尔沃S80L,113000.0,2438.43,215.79,87,9.05
CCVA128,M19588,大众帕萨特,103000.0,754.14,73.22,20,13.36
SWVK107,M19776,奥迪Q7,229000.0,1103.56,48.19,12,14.66
SWVB107,M19235,宝马320i,136000.0,1573.75,115.72,38,11.11
SWVM105,M18387,起亚KX3,61000.0,1282.82,210.3,83,9.25
SCVG104,M19501,本田艾力绅,120000.0,1190.96,99.25,25,14.49
SWVM209,M18738,宝马520Li,154000.0,2827.57,183.61,61,10.99
ECVN101,M19983,雷克萨斯ES250,130000.0,556.22,42.79,4,39.04
SCVA120,M19724,宝骏730,54000.0,928.59,171.96,14,44.83
ECVM113,M19660,奥迪A8L,103000.0,963.45,93.54,18,18.97
NWVA105,M19813,别克君越,151000.0,1182.47,78.31,11,25.98
SCVA119,M19106,大众速腾,61000.0,767.55,125.83,44,10.44
ECVJ105,M18265,标致308S,52000.0,1015.03,195.2,89,8.01
SWVK203,M18645,路虎揽胜运动,179000.0,3804.86,212.56,71,10.93
SWVM121,M19887,大迈X7,72000.0,491.97,68.33,6,41.57
NCVG103,M19366,奥迪A6L,248000.0,2651.13,106.9,30,13.01
CCVA130,M18276,大众桑塔纳·浩纳,56000.0,1369.02,244.47,87,10.26
SCVA113,M19697,奥迪A6L,192000.0,1568.22,81.68,14,21.29
CCVA130,M19785,大众速腾,41000.0,246.0,60.0,10,21.9
CCVA137,M18251,马自达5,62000.0,1512.35,243.93,87,10.23
SWVB113,M18211,宝马X5,315000.0,6075.67,192.88,88,8
NCVB106,M18721,丰田埃尔法,250000.0,4442.49,177.7,59,10.99
NCVB106,M19382,奥迪Q7,210000.0,2030.86,96.71,29,12.17
NWVB108,M18456,奥迪A6L,123000.0,2607.36,211.98,78,9.92
NWVA202,M18401,奥迪Q5,140000.0,3341.8,238.7,80,10.89
NWVA202,M18441,本田CR-V,65000.0,1533.82,235.97,79,10.9
SWVM116,M19821,福特蒙迪欧,112000.0,488.67,43.63,8,19.91
CCVA102,M18899,奥迪Q5,172000.0,2591.49,150.67,50,11
SCVG104,M18938,瑞风S3,32000.0,571.84,178.7,49,13.31
SCVA113,M19932,众泰SR9,64000.0,276.32,43.18,3,52.53
SCVA113,M19934,景逸S50,54000.0,272.17,50.4,3,61.32
SCVA113,M19935,荣威i6,64000.0,280.03,43.75,3,53.23
NWVA108,M18336,大众帕萨特,102000.0,2518.72,246.93,83,10.86
NWVA108,M18337,大众帕萨特,102000.0,2529.98,248.04,83,10.91
NWVA108,M18342,大众帕萨特,102000.0,2491.44,244.26,82,10.87
NWVA108,M18369,大众帕萨特,102000.0,2500.01,245.1,81,11.04
SWVM108,M19456,日产轩逸,70000.0,760.02,108.57,24,16.51
SWVM101,M19473,马自达3Axela,76000.0,789.61,103.9,23,16.49
CCVA127,M18262,劳恩斯酷派,100000.0,2369.87,236.99,86,10.06
NWVA209,M18909,大众POLO,40000.0,629.66,157.42,50,11.49
ECVD107,M19248,大众帕萨特,92000.0,953.03,103.59,34,11.12
ECVC104,M19228,保时捷Macan,230000.0,2460.15,106.96,35,11.15
NWVA105,M19474,MINI,117000.0,1394.27,119.17,23,18.91
NWVB110,M19919,哈弗H6,64000.0,572.28,89.42,3,108.79
NCVB102,M19550,大众凯路威,376000.0,2418.72,64.33,19,12.36
CCVA109,M18324,丰田普拉多,168000.0,3840.64,228.61,83,10.05
SWVU105,M18371,宝马X5,350000.0,7687.12,219.63,80,10.02
CCVG108,M19642,丰田86,140000.0,952.0,68.0,16,15.51
NCVB112,M19666,大众途昂,238000.0,1222.87,51.38,15,12.5
SWVM114,M18329,奥迪A3,102000.0,2348.15,230.21,83,10.12
SWVA210,M18282,奥迪A6L,176000.0,4130.38,234.68,85,10.08
ECVN103,M19046,奥迪A4L,191000.0,2544.46,133.22,44,11.05
NCVH202,M19067,本田奥德赛,152000.0,1989.88,130.91,43,11.11
ECVM201,M18355,奔驰C180L,208000.0,4217.07,202.74,81,9.14
SCVA111,M19942,雷克萨斯NX200,198000.0,504.49,25.48,2,46.5
SWVM117,M19166,福特福克斯,48000.0,595.22,124.0,38,11.91
SWVK111,M18810,本田奥德赛,133000.0,2168.97,163.08,53,11.23
SWVK111,M18764,本田飞度,51000.0,873.57,171.29,55,11.37
SWVM205,M19719,福特新蒙迪欧,94000.0,464.29,49.39,10,18.03
NWVA104,M18351,路虎揽胜运动,240000.0,5729.44,238.73,80,10.89
NCVG102,M18732,奔驰C200L,210000.0,3888.57,185.17,57,11.86
ECVM214,M19925,现代酷派,28000.0,312.17,111.49,2,203.47
CCVF105,M19589,本田XR-V,80000.0,544.0,68.0,16,15.51
SWVU112,M19565,大众途锐,196000.0,1257.63,64.16,17,13.78
SCVI106,M19442,本田飞度,58000.0,695.0,119.83,23,19.02
NWVB108,M18295,丰田普拉多,112000.0,2799.19,249.93,84,10.86
ECVJ106,M18203,纳智捷大7,51000.0,1099.04,215.5,87,9.04
NCVB106,M18248,大众途锐,300000.0,6944.6,231.49,85,9.94
CCVF106,M18568,丰田兰德酷路泽,450000.0,7818.03,173.73,70,9.06
NWVA206,M18409,奔驰S500L,208000.0,4407.6,211.9,78,9.92
CCVA119,M19300,宝马525Li,200000.0,1985.41,99.27,30,12.08
NCVB101,M19208,捷豹XJ（保底10%）,385000.0,4167.24,108.24,34,11.62
CCVF211,M19766,奥迪Q3,96000.0,384.0,40.0,9,16.22
NWVA202,M19879,宝马320i,84000.0,310.56,36.97,3,44.98
SCVB114,M19627,本田歌诗图,98000.0,1455.42,148.51,14,38.72
SWVG112,M19433,大众朗逸,27000.0,288.01,106.67,23,16.93
ECVM210,M19360,日产逍客,100000.0,983.98,98.4,26,13.81
SWVU106,M18955,路虎发现4,361000.0,4865.97,134.79,44,11.18
ECVK111,M18228,丰田RAV4,76000.0,1759.33,231.49,85,9.94
ECVC104,M19211,雷克萨斯ES200,150000.0,1553.92,103.59,34,11.12
SWVB106,M18384,保时捷Macan,307000.0,6829.62,222.46,78,10.41
NWVA209,M18414,奔腾X80,56000.0,1392.25,248.62,76,11.94
ECVM214,M19808,奥迪Q3,122000.0,583.22,47.8,6,29.08
NWVB113,M19687,奔驰E200,228000.0,1058.46,46.42,12,14.12
NWVA104,M19497,别克GL8,256000.0,2442.77,95.42,20,17.41
ECVJ208,M19773,丰田普拉多,256000.0,1269.61,49.59,7,25.86
SWVU120,M19829,奔驰E300L,320000.0,1299.2,40.6,5,29.64
SWVK113,M18288,福特翼搏,50000.0,1172.51,234.5,83,10.31
NWVA105,M18631,大捷龙,135000.0,2725.84,201.91,66,11.17
SWVK107,M19288,大众途锐,300000.0,2957.6,98.59,29,12.41
SCVI106,M19609,本田哥瑞,56000.0,420.0,75.0,15,18.25
ECVR109,M18963,丰田凯美瑞,94000.0,1252.26,133.22,44,11.05
CCVF215,M19570,哈弗H6,54000.0,367.97,68.14,16,15.55
ECVN101,M18236,宝马730Li,238000.0,5031.94,211.43,85,9.08
ECVM114,M18151,奔驰E260L,135000.0,2664.02,197.33,90,8
ECVS101,M19729,丰田锐志,100000.0,400.0,40.0,9,16.22
CCVA112,M18213,奔驰C180,84000.0,1986.77,236.52,85,10.16
ECVJ103,M19057,宝马X5,424000.0,5510.23,129.96,41,11.57
CCVF120,M18327,大众途锐,94000.0,1866.2,198.53,81,8.95
SWVG105,M18278,马自达3Axela,76000.0,1573.74,207.07,83,9.11
ECVD109,M19662,奥迪A6L,143000.0,677.8,47.4,13,13.31
CCVA138,M19752,奥迪A6L,204000.0,835.87,40.97,8,18.69
ECVC102,M18200,讴歌TL,119000.0,2786.86,234.19,86,9.94
NCVG107,M18373,别克昂科雷,80000.0,1800.91,225.11,77,10.67
NCVH102,M18322,标致2008,50000.0,1089.59,217.92,81,9.82
SCVI106,M19579,本田杰德,108000.0,756.0,70.0,14,18.25
NWVQ110,M18809,丰田普拉多,136000.0,2475.2,182.0,50,13.29
ECVM203,M19640,奥迪Q7（保底10%）,427000.0,2041.15,47.8,13,13.42
CCVF211,M19582,Jeep牧马人,136000.0,816.0,60.0,14,15.64
SWVM204,M19128,大众帕萨特,110000.0,1333.01,121.18,36,12.29
SCVB120,M19423,宝马525Li,176000.0,1715.43,97.47,22,16.17
SWVU113,M18255,马自达5,47000.0,1202.73,255.9,83,11.25
SWVM204,M18879,现代索纳塔九,88000.0,1411.63,160.41,48,12.2
ECVJ107,M18562,Jeep牧马人,232000.0,4309.33,185.75,68,9.97
ECVJ107,M18561,奔驰GL350,368000.0,6848.96,186.11,68,9.99
ECVJ107,M19437,宝马X6,380000.0,2690.58,70.8,21,12.31
ECVJ107,M19607,路虎揽胜运动,568000.0,2734.04,48.13,14,12.55
ECVJ107,M19799,丰田普拉多,268000.0,1024.13,38.21,6,23.25
ECVM214,M19470,大众POLO,28000.0,336.72,120.26,20,21.95
SWVB106,M18319,奥迪A8L,292000.0,5837.94,199.93,81,9.01
ECVS109,M19276,福特福克斯,54000.0,522.22,96.71,29,12.17
NWVB120,M19590,福特锐界,177000.0,902.54,50.99,14,13.29
NCVH105,M19690,奥迪A4L,169000.0,811.2,48.0,11,15.93
NCVA108,M19322,奥迪A6L,175000.0,1578.9,90.22,27,12.2
ECVC112,M19498,宝马X1,140000.0,900.61,64.33,19,12.36
SWVK112,M19738,起亚K3,68000.0,467.99,68.82,8,31.4
SWVK112,M19737,起亚K3,68000.0,308.54,45.37,8,20.7
ECVJ101,M19784,奔驰GLK300,194000.0,935.34,48.21,6,29.33
ECVD108,M19313,保时捷911（保底10%）,840000.0,7758.78,92.37,28,12.04
ECVJ204,M19595,大众凌渡,128000.0,757.46,59.18,14,15.43
ECVJ204,M19100,本田UR-V,216000.0,2554.1,118.25,38,11.36
SWVB111,M18134,福特锐界,200000.0,4000.0,200.0,89,8.2
SCVA103,M19572,丰田锐志,104000.0,643.09,61.84,15,15.05
NWVA110,M18231,宝马525Li,157000.0,4201.46,267.61,84,11.63
NCVG107,M19853,奔驰C180,92000.0,279.0,30.33,4,27.67
CCVA102,M18072,捷豹XJ,252000.0,4971.03,197.26,90,8
SCVB111,M19532,奥迪A6L,58000.0,1011.05,174.32,17,37.43
SWVM202,M19557,大众途观,92000.0,657.97,71.52,14,18.65
ECVK106,M19603,奔驰E200L,288000.0,1365.1,47.4,13,13.31
NWVB109,M18917,别克GL8,78000.0,1251.75,160.48,45,13.02
NWVA105,M19657,奥迪A6L,115000.0,1095.83,95.29,11,31.62
NCVH105,M19237,丰田普拉多,284000.0,2689.47,94.7,31,11.15
SWVM207,M18283,大众朗逸,74000.0,1810.88,244.71,81,11.03
NWVB114,M19504,大众高尔夫,100000.0,840.0,84.0,18,17.03
NWVA105,M18325,Jeep牧马人,214000.0,5049.86,235.97,79,10.9
SWVK112,M18349,奥迪Q5,136000.0,2898.13,213.1,77,10.1
ECVN103,M18237,别克GL8,260000.0,5383.78,207.07,83,9.11
SWVK112,M18428,宝马320Li,196000.0,3999.04,204.03,74,10.06
SWVM208,M18554,传祺GS8,115000.0,2322.58,201.96,67,11
NCVG104,M18154,奥迪A6L,200000.0,5148.0,257.4,87,10.8
NWVA108,M19528,大众帕萨特,102000.0,790.52,77.5,17,16.64
CCVA129,M19580,宝马525Li,180000.0,853.17,47.4,13,13.31
NCVA101,M19520,宝马X5,315000.0,1822.54,57.86,17,12.42
ECVJ101,M19048,宝马523Li,158000.0,1907.45,120.72,39,11.3
NWVB110,M18379,丰田汉兰达,80000.0,1655.76,206.97,76,9.94
NWVA206,M18412,日产途乐,320000.0,7201.94,225.06,75,10.95
SCVI101,M18152,丰田皇冠,168000.0,3241.01,192.92,88,8
SCVA114,M18149,丰田逸致,71000.0,1370.02,192.96,88,8
ECVJ204,M19594,本田思铂睿,136000.0,786.16,57.81,13,16.23
SWVU105,M19552,宝马X5,214000.0,1151.24,53.8,15,13.09
CCVA103,M18096,别克GL8,96000.0,1872.99,195.1,89,8
NCVG107,M18302,MINI,84000.0,1989.96,236.9,80,10.81
NCVH202,M18171,奔驰C200,120000.0,2589.83,215.82,86,9.16
NCVH202,M18172,宝马Z4,80000.0,1873.52,234.19,86,9.94
CCVA135,M18044,奥迪A4L,128000.0,2783.77,217.48,90,8.82
ECVJ206,M19386,丰田普拉多,320000.0,2757.71,86.18,23,13.68
ECVC107,M19185,宝马520i,192000.0,2193.0,114.22,32,13.03
CCVA108,M18057,宝马X6,224000.0,5000.0,223.21,90,9.05
CCVA113,M18020,奥迪A6L,198000.0,3906.2,197.28,90,8
SWVG101,M18220,传祺GS7,100000.0,1806.38,180.64,81,8.14
SWVF206,M19767,别克君越,98000.0,282.23,28.8,4,26.28
CCVA127,M18030,劳恩斯酷派,94000.0,1833.99,195.11,89,8
NCVG110,M19614,本田奥德赛,168000.0,800.9,47.67,10,17.4
NWVQ109,M19077,大众迈腾,110000.0,1494.63,135.88,36,13.78
ECVD108,M18882,奔驰CLS300,189000.0,2540.57,134.42,45,10.9
SCVA105,M18074,宝马320i,84000.0,1621.09,192.99,88,8
NWVA202,M19115,宝马320i,86000.0,1051.94,122.32,34,13.13
SCVB102,M18090,路虎揽胜极光,100000.0,1929.0,192.9,88,8
NCVG107,M18126,宝马X1,92000.0,2557.92,278.03,86,11.8
SCVB105,M19575,本田思铂睿,66000.0,590.43,89.46,10,32.65
NCVJ102,M18875,日产途乐,322000.0,4201.12,130.47,44,10.82
SWVM114,M18180,奔驰C180L,170000.0,3885.78,228.58,83,10.05
SWVG112,M19298,丰田花冠,24000.0,271.98,113.33,24,17.23
SCVB118,M18033,雷克萨斯IS200,200000.0,3858.0,192.9,88,8
ECVJ107,M19434,奔驰E180L,216000.0,1250.35,57.89,17,12.43
SCVA103,M19194,丰田普拉多,227000.0,5188.8,228.58,29,28.77
SWVA216,M19601,路虎揽胜极光,198000.0,905.24,45.72,10,16.69
ECVJ107,M19598,雷克萨斯ES250,176000.0,769.11,43.7,10,15.95
NWVA202,M18323,奔驰C200L,192000.0,4426.15,230.53,77,10.93
ECVN102,M18062,宝马730Li,200000.0,3858.0,192.9,88,8
CCVF110,M18148,奔驰GLE320（保底10%）,362000.0,8330.97,230.14,84,10
SWVU118,M19271,日产逍客,92000.0,871.44,94.72,25,13.83
ECVK109,M18175,路虎发现3,150000.0,3391.54,226.1,83,9.94
SWVU116,M19347,宝马320Li,144000.0,1186.76,82.41,22,13.67
SCVG104,M19103,现代朗动,60000.0,748.68,124.78,34,13.4
SCVG104,M19351,本田杰德,77000.0,674.74,87.63,22,14.54
NCVG107,M19802,丰田兰德酷路泽,344000.0,615.86,17.9,2,32.67
ECVM113,M19257,宝马X5,382000.0,3511.33,91.92,25,13.42
SWVK112,M19736,起亚K3,68000.0,271.27,39.89,4,36.4
ECVJ204,M19099,宝沃BX5,88000.0,954.1,108.42,35,11.31
CCVG108,M19154,宝马X5,200000.0,1893.96,94.7,31,11.15
NCVG106,M18063,奥迪A6L,199000.0,3838.87,192.91,88,8
SWVG112,M19613,起亚狮跑,28000.0,178.02,63.58,9,25.78
NCVH102,M19226,别克GL8,121000.0,1057.94,87.43,27,11.82
SWVG111,M19460,雪佛兰科鲁兹,20000.0,167.0,83.5,16,19.05
CCVF202,M19101,奔驰E320L,240000.0,2456.24,102.34,33,11.32
ECVM214,M19747,悍马H2,122000.0,490.79,40.23,2,73.42
ECVC112,M18244,本田奥德赛,147000.0,3126.07,212.66,78,9.95
NCVG107,M19263,福特F-150,147000.0,1264.65,86.03,24,13.08
ECVC105,M19463,丰田兰德酷路泽,371000.0,1906.15,51.38,15,12.5
NCVH202,M18104,本田思铂睿,60000.0,1388.93,231.49,85,9.94
NCVA112,M18246,Jeep牧马人,245000.0,5733.35,234.01,78,10.95
NCVG107,M19769,大众途锐,136000.0,243.51,17.91,2,32.68
SWVU105,M18132,大众途锐,276000.0,6370.67,230.82,84,10.03
ECVC112,M19432,奔驰S320L,406000.0,2235.39,55.06,17,11.82
CCVF102,M18533,本田杰德,88000.0,1539.9,174.99,64,9.98
NWVQ106,M18623,本田XR-V,96000.0,1794.06,186.88,61,11.18
ECVJ105,M18730,标致308S,52000.0,770.7,148.21,50,10.82
SWVK202,M19212,科雷傲,78000.0,815.72,104.58,28,13.63
NWVA104,M19439,奥迪A6L,242000.0,1745.37,72.12,16,16.45
ECVM120,M18185,猎豹Q6,80000.0,1622.11,202.76,81,9.14
CCVA103,M19117,马自达CX-3,110000.0,1083.59,98.51,31,11.6
NWVB105,M19139,路虎揽胜,569000.0,5502.72,96.71,29,12.17
NWVB105,M19140,宝马520Li,204000.0,2059.98,100.98,30,12.29
NWVB105,M19143,奥迪A6L,172000.0,1780.07,103.49,30,12.59
NWVQ101,M19059,大众迈腾,100000.0,1253.75,125.38,35,13.07
ECVJ106,M18070,宝马745Li,40000.0,936.73,234.18,86,9.94
ECVM204,M19123,奥迪A6L,101000.0,1194.65,118.28,31,13.93
NWVB116,M19010,奥迪A6L,220000.0,2781.26,126.42,37,12.47
SWVM202,M19282,哈弗H8,75000.0,872.13,116.28,24,17.68
SCVA113,M19332,丰田锐志,68000.0,704.96,103.67,22,17.2
SCVB106,M18004,丰田普拉多,204000.0,3980.01,195.1,89,8
SWVK203,M18939,奥迪A8L,230000.0,2995.12,130.22,40,11.88
CCVG107,M17997,别克君越,78000.0,1521.89,195.11,89,8
SCVB115,M18884,奥迪A4L,128000.0,1624.24,126.89,42,11.03
SCVI105,M19164,福特锐界,118000.0,1324.19,112.22,29,14.12
SWVU120,M19514,本田飞度,56000.0,444.01,79.29,13,22.26
SWVM119,M18116,奥迪A6L,130000.0,2717.09,209.01,84,9.08
NCVA114,M19464,大众迈腾,110000.0,660.0,60.0,14,15.64
SWVA210,M18101,奔驰GLK300,168000.0,3899.74,232.13,84,10.09
NCVG107,M18914,宝马X5,128000.0,1785.82,139.52,41,12.42
ECVJ107,M19429,宝马GT535i,196000.0,1070.39,54.61,16,12.46
ECVN103,M19409,奥迪A6L,278000.0,1814.6,65.27,16,14.89
SWVU117,M19373,凯迪拉克XTS,140000.0,1009.29,72.09,19,13.85
SWVU110,M19641,奥迪A6L,96000.0,444.15,46.27,7,24.12
NCVB106,M18215,宝马730Li,300000.0,5738.67,191.29,78,8.95
ECVJ107,M19611,奔驰E300L,315000.0,1247.11,39.59,7,20.64
SCVI102,M18748,本田杰德,102000.0,1786.03,175.1,48,13.31
ECVM210,M18531,宝马X1,125000.0,2043.06,163.44,63,9.47
NCVG102,M19326,奥迪A6L,160000.0,1209.71,75.61,21,13.14
SCVA111,M18205,丰田RAV4,118000.0,2051.11,173.82,79,8.03
ECVD108,M18124,大众尚酷,77000.0,1716.34,222.9,83,9.8
NWVA105,M19121,丰田普拉多,154000.0,1863.88,121.03,30,14.73
ECVM112,M18896,大众POLO,50000.0,973.1,194.62,41,17.33
NWVA104,M18756,福特蒙迪欧,124000.0,2324.79,187.48,47,14.56
ECVD108,M19111,保时捷Panamera,350000.0,3554.7,101.56,30,12.36
SWVM124,M19564,五菱宏光,15000.0,150.0,100.0,9,40.56
CCVF105,M19649,本田思域,61000.0,213.98,35.08,6,21.34
CCVF105,M19147,奔驰E260L,166000.0,1605.32,96.71,29,12.17
SCVB120,M19200,丰田凯美瑞,60000.0,730.16,121.69,28,15.86
CCVA129,M18626,宝马X5,216000.0,3944.54,182.62,60,11.11
NCVB101,M19312,奔驰GLC300,287000.0,2124.64,74.03,22,12.28
SWVM110,M17965,宝马X1,120000.0,2341.06,195.09,89,8
SCVA111,M18667,丰田RAV4,116000.0,1757.44,151.5,52,10.63
SWVK107,M18084,奥迪A3,81000.0,1708.98,210.99,84,9.17
ECVM214,M18634,帕杰罗,122000.0,2052.49,168.24,58,10.59
ECVJ105,M19376,宝马520Li,228000.0,1626.11,71.32,18,14.46
ECVM203,M18268,路虎揽胜(保底10%),1088000.0,25871.57,237.79,76,11.42
ECVM203,M18613,丰田兰德酷路泽,544000.0,10421.04,191.56,59,11.85
NWVA108,M18368,大众帕萨特,102000.0,2184.66,214.18,71,11.01
ECVD107,M19441,宝马118i,126000.0,756.0,60.0,14,15.64
NWVA105,M19078,帕杰罗,268000.0,3192.28,119.11,32,13.59
NWVB110,M19529,福特锐界,96000.0,888.73,92.58,11,30.72
NWVB110,M18643,福特福克斯,48000.0,945.47,196.97,58,12.4
SCVB114,M19583,丰田锐志,124000.0,829.82,66.92,7,34.89
NCVA113,M18165,奔驰唯雅诺,196000.0,4761.01,242.91,81,10.95
SWVB113,M18440,路虎揽胜,305000.0,5639.3,184.9,67,10.07
SWVM117,M19500,别克英朗,54000.0,383.99,71.11,12,21.63
NCVB101,M19120,奔驰C300L,224000.0,2166.35,96.71,29,12.17
ECVM211,M17959,奔驰C180,112000.0,2185.01,195.09,89,8
ECVJ204,M17957,丰田皇冠,192000.0,3745.97,195.1,89,8
SCVA103,M18759,丰田普拉多,276000.0,3773.55,136.72,46,10.85
SCVB109,M19541,奥迪A4L,132000.0,948.96,71.89,11,23.85
ECVJ106,M18022,金杯快运,41000.0,870.02,212.2,86,9.01
SCVG104,M17980,宝马120i,68000.0,1326.98,195.14,89,8
SCVG104,M18306,本田缤智,83000.0,2060.99,248.31,74,12.25
ECVM103,M19331,丰田汉兰达,216000.0,1816.01,84.07,20,15.34
NCVG103,M18621,奔驰E200L,224000.0,4471.96,199.64,59,12.35
NWVA105,M18544,丰田汉兰达,148000.0,2768.18,187.04,61,11.19
NCVJ102,M19156,路虎揽胜极光,176000.0,1378.05,78.3,27,10.58
ECVM203,M18996,日产途乐,380000.0,4237.03,111.5,34,11.97
NCVB107,M18099,奔驰SLK200,210000.0,4691.59,223.41,82,9.94
ECVC105,M19286,宾利飞驰（保底10%）,900000.0,6081.08,67.57,20,12.33
SWVM204,M18633,大众凌渡,109000.0,2054.28,188.47,57,12.07
ECVC112,M19327,奔驰GLC200,227000.0,1460.05,64.32,19,12.36
ECVC112,M19287,路虎发现神行,196000.0,1324.32,67.57,20,12.33
SWVK201,M18114,福特新蒙迪欧,106000.0,2609.46,246.18,82,10.96
NCVG107,M18058,日产天籁,72000.0,1790.05,248.62,84,10.8
ECVM203,M18883,丰田埃尔法,1008000.0,13450.06,133.43,40,12.18
NCVB102,M18726,保时捷Cayenne,736000.0,10460.6,142.13,47,11.04
NCVG110,M19019,大众速腾,72000.0,802.79,111.5,34,11.97
NWVA105,M19378,宝马X5,148000.0,1316.7,88.97,17,19.1
SWVF206,M19384,大众途观,87000.0,783.0,90.0,17,19.32
NCVH116,M17960,爱丽舍,40000.0,772.0,193.0,88,8.01
NWVA104,M19350,丰田汉兰达,180000.0,1411.29,78.41,18,15.9
NWVB110,M18233,Jeep大切诺基,120000.0,2735.9,227.99,76,10.95
NWVB110,M18188,奥迪A6L,176000.0,4105.41,233.26,78,10.92
NWVB110,M19444,丰田凯美瑞,80000.0,862.46,107.81,13,30.27
NCVB101,M19424,奔驰S320L,532000.0,2560.75,48.13,14,12.55
SCVB106,M19173,宝马730Li,152000.0,1798.17,118.3,27,15.99
SWVM204,M18381,大众迈腾,100000.0,2082.96,208.3,69,11.02
CCVF102,M18005,大众迈腾,80000.0,1894.93,236.87,87,9.94
SWVM205,M18103,大众迈腾,100000.0,2434.3,243.43,81,10.97
NCVH105,M19412,凯迪拉克XTS,164000.0,918.4,56.0,13,15.72
SWVF206,M18564,丰田凯美瑞,76000.0,1350.52,177.7,59,10.99
SWVM116,M18702,宝马525Li,210000.0,2919.41,139.02,46,11.03
CCVA112,M19079,大众朗逸,84000.0,831.37,98.97,29,12.46
NWVA204,M18484,本田CR-V,124000.0,2336.01,188.39,62,11.09
SCVB112,M18091,本田歌诗图,90000.0,1820.43,202.27,81,9.11
SCVB115,M18763,雷克萨斯ES300h,167000.0,2159.7,129.32,43,10.98
SCVB105,M17909,大众高尔夫,56000.0,1080.21,192.89,88,8
CCVA130,M19316,奥迪A6L,208000.0,1244.64,59.84,17,12.85
NCVG107,M18050,大众途观,68000.0,1598.0,235.0,82,10.46
SCVA119,M19512,大众速腾,57000.0,440.25,77.24,9,31.32
SCVB106,M18978,宝马X5,134000.0,1605.33,119.8,32,13.66
ECVJ102,M19138,宝马i3,160000.0,1288.24,80.51,24,12.24
NCVB106,M19391,玛莎拉蒂总裁,240000.0,1137.57,47.4,13,13.31
NWVB113,M19404,宝马640i,352000.0,1586.43,45.07,11,14.95
NCVG105,M18184,丰田汉兰达,199000.0,4574.22,229.86,75,11.19
SWVB106,M19383,奔驰S300L,201000.0,2036.68,101.33,14,26.42
NCVG102,M19496,奔驰C200L,200000.0,652.45,32.62,8,14.88
ECVM103,M18438,奥迪A6L,176000.0,2876.51,163.44,63,9.47
SWVU109,M19420,宝马118i,128000.0,616.91,48.2,11,15.99
NWVQ110,M18807,丰田皇冠,136000.0,2186.53,160.77,39,15.05
ECVM204,M17924,宝马530Li,206000.0,4445.0,215.78,87,9.05
ECVJ203,M17995,MINI,116000.0,2654.06,228.8,84,9.94
NCVG109,M19076,大众宝来,84000.0,839.38,99.93,28,13.03
SWVM204,M18155,丰田凯美瑞,92000.0,2134.65,232.03,77,11
CCVF215,M19270,现代全新胜达,89000.0,677.14,76.08,18,15.43
SCVB120,M19363,丰田凯美瑞,132000.0,1543.12,116.9,14,30.48
ECVM214,M18131,英菲尼迪EX25,112000.0,2197.75,196.23,78,9.18
CCVF107,M18075,丰田凯美瑞,88000.0,1919.27,218.1,80,9.95
ECVJ106,M17930,宝马X3,72000.0,1705.54,236.88,87,9.94
SWVM117,M17961,大众帕萨特,100000.0,2356.95,235.7,85,10.12
CCVG108,M19303,Jeep自由光,120000.0,864.0,72.0,17,15.46
NWVB108,M18206,奥迪A6L,165000.0,3583.8,217.2,73,10.86
SWVU106,M18915,奥迪Q7,284000.0,3002.42,105.72,35,11.02
ECVC104,M17991,保时捷Boxster,343000.0,7755.35,226.1,83,9.94
ECVM214,M18045,本田奥德赛,96000.0,1925.23,200.54,80,9.15
